"name","type","flowPassH","flowPassC","fluidTypeH","fluidTypeC","fluidInTempH","fluidInTempC","fluidOutTempH","fluidOutTempC","fluidMRateH","fluidMRateC","fluidMaxPDropH","fluidMaxPDropC","fluidFoulingH","fluidFoulingC","plateMat","plateThick","plateEnlarge","plateBeta","platePortDia","plateWidth","platePortDisH","platePortDisV","plateLength","platePitch","plateNum","plateCond","k_p","R_c","R_h","ro_c","mu_c","Cp_c","k_c","Pr_c","ro_h","mu_h","Cp_h","k_h","Pr_h","b","D_h","A_1p","A_1","iter1-Re_c","iter1-Re_h","iter1-Ch_c","iter1-y_c","iter1-Ch_h","iter1-y_h","iter1-Nu_c","iter1-Nu_h","iter1-h_c","iter1-h_h","iter1-U_f","iter1-T_A","iter1-T_B","iter1-LMTD","iter1-NTU","iter1-flow","iter1-F","iter1-T_eff","iter1-Q","iter1-A_t","iter1-N_e","iter1-N_t","iter1-N_cp_c","iter1-N_cp_h","iter1-G_c_c","iter1-G_c_h","iter1-Re_c_res","iter1-Re_h_res","iter2-Re_c","iter2-Re_h","iter2-Ch_c","iter2-y_c","iter2-Ch_h","iter2-y_h","iter2-Nu_c","iter2-Nu_h","iter2-h_c","iter2-h_h","iter2-U_f","iter2-T_A","iter2-T_B","iter2-LMTD","iter2-NTU","iter2-flow","iter2-F","iter2-T_eff","iter2-Q","iter2-A_t","iter2-N_e","iter2-N_t","iter2-N_cp_c","iter2-N_cp_h","iter2-G_c_c","iter2-G_c_h","iter2-Re_c_res","iter2-Re_h_res","iter3-Re_c","iter3-Re_h","iter3-Ch_c","iter3-y_c","iter3-Ch_h","iter3-y_h","iter3-Nu_c","iter3-Nu_h","iter3-h_c","iter3-h_h","iter3-U_f","iter3-T_A","iter3-T_B","iter3-LMTD","iter3-NTU","iter3-flow","iter3-F","iter3-T_eff","iter3-Q","iter3-A_t","iter3-N_e","iter3-N_t","iter3-N_cp_c","iter3-N_cp_h","iter3-G_c_c","iter3-G_c_h","iter3-Re_c_res","iter3-Re_h_res","iter4-Re_c","iter4-Re_h","iter4-Ch_c","iter4-y_c","iter4-Ch_h","iter4-y_h","iter4-Nu_c","iter4-Nu_h","iter4-h_c","iter4-h_h","iter4-U_f","iter4-T_A","iter4-T_B","iter4-LMTD","iter4-NTU","iter4-flow","iter4-F","iter4-T_eff","iter4-Q","iter4-A_t","iter4-N_e","iter4-N_t","iter4-N_cp_c","iter4-N_cp_h","iter4-G_c_c","iter4-G_c_h","iter4-Re_c_res","iter4-Re_h_res","iter5-Re_c","iter5-Re_h","iter5-Ch_c","iter5-y_c","iter5-Ch_h","iter5-y_h","iter5-Nu_c","iter5-Nu_h","iter5-h_c","iter5-h_h","iter5-U_f","iter5-T_A","iter5-T_B","iter5-LMTD","iter5-NTU","iter5-flow","iter5-F","iter5-T_eff","iter5-Q","iter5-A_t","iter5-N_e","iter5-N_t","iter5-N_cp_c","iter5-N_cp_h","iter5-G_c_c","iter5-G_c_h","iter5-Re_c_res","iter5-Re_h_res","iter6-Re_c","iter6-Re_h","iter6-Ch_c","iter6-y_c","iter6-Ch_h","iter6-y_h","iter6-Nu_c","iter6-Nu_h","iter6-h_c","iter6-h_h","iter6-U_f","iter6-T_A","iter6-T_B","iter6-LMTD","iter6-NTU","iter6-flow","iter6-F","iter6-T_eff","iter6-Q","iter6-A_t","iter6-N_e","iter6-N_t","iter6-N_cp_c","iter6-N_cp_h","iter6-G_c_c","iter6-G_c_h","iter6-Re_c_res","iter6-Re_h_res","iter7-Re_c","iter7-Re_h","iter7-Ch_c","iter7-y_c","iter7-Ch_h","iter7-y_h","iter7-Nu_c","iter7-Nu_h","iter7-h_c","iter7-h_h","iter7-U_f","iter7-T_A","iter7-T_B","iter7-LMTD","iter7-NTU","iter7-flow","iter7-F","iter7-T_eff","iter7-Q","iter7-A_t","iter7-N_e","iter7-N_t","iter7-N_cp_c","iter7-N_cp_h","iter7-G_c_c","iter7-G_c_h","iter7-Re_c_res","iter7-Re_h_res","Kp_c","z_c","Kp_h","z_h","p_c_c","p_p_c","p_t_c","p_c_h","p_p_h","p_t_h"
"new sizing","sizing",2,2,"Water","Water",60,10,15,45,140,140,1000000,1000000,"","","Stainless Steel (ANSI 304)",0.6,1.14,45,0.2,0.55,0.35,1.55,1.35,3.6,105,"",14.9,0,0,996.4000000000001,0.0008441,4183,0.5989,5.895592419435632,993.1,0.00068645,4182.5,0.61425,4.674118233618234,0.003,0.005263157894736843,0.7425000000000002,0.8464500000000001,5000,5000,0.3,0.663,0.3,0.663,153.59633447126785,142.1580962548861,17477.880495820038,16590.916018667114,6338.839657329455,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,535.9492746144794,633.1729867263031,635.1729867263031,158.54324668157577,158.54324668157577,535.1756484393039,535.1756484393039,3336.9434180242056,4103.305323263503,3336.9434180242056,4103.305323263503,0.3,0.663,0.3,0.663,117.47461256097687,124.69878377619253,13367.553637926116,14553.283307559986,5441.007929112269,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,624.3873489075219,737.6541424862919,739.6541424862919,184.66353562157298,184.66353562157298,459.47611997618753,459.47611997618753,2864.939424589177,3522.9009662695375,2864.939424589177,3522.9009662695375,0.3,0.663,0.3,0.663,106.1772023263506,112.70663257546084,12082.010029917757,13153.709321300596,5023.602794860009,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,676.2669452527618,798.9449409330282,800.9449409330282,199.98623523325705,199.98623523325705,424.27162424214094,424.27162424214094,2645.4312861543035,3252.9806229774163,2645.4312861543035,3252.9806229774163,0.3,0.663,0.3,0.663,100.71146383875201,106.90477524659765,11460.05818167543,12476.589057092295,4815.142828130859,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,705.5442875745345,833.5333304678768,835.5333304678768,208.6333326169692,208.6333326169692,406.6870992482228,406.6870992482228,2535.7877231322236,3118.156336362313,2535.7877231322236,3118.156336362313,0.3,0.663,0.3,0.663,97.92432530562769,103.94623997059529,11142.906900852679,12131.305801368246,4707.1449216248275,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,721.7318720390122,852.657418676841,854.657418676841,213.41435466921024,213.41435466921024,397.5762782217672,397.5762782217672,2478.979655826307,3048.3017371738447,2478.979655826307,3048.3017371738447,0.3,0.663,0.3,0.663,96.46432126340824,102.39645211086864,10976.771580884486,11950.433934729199,4650.105298338468,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,730.5848573917468,863.1163770946266,865.1163770946266,216.02909427365665,216.02909427365665,392.7641558363537,392.7641558363537,2448.9749645299808,3011.406173151368,2448.9749645299808,3011.406173151368,0.3,0.663,0.3,0.663,95.68863505531179,101.57306461775062,10888.505471578983,11854.338438876128,4619.668975915323,15,5,9.102392266268374,4.943755299006494,"2-2",0.8520939816387842,7.756093668602696,26349750,735.3982577442334,868.8029508467521,870.8029508467521,217.45073771168802,217.45073771168802,390.19635316658764,390.19635316658764,2432.9641235235767,2991.7182848951143,1.441,0.206,1.441,0.206,52047.27655518401,27902.983532173293,79950.26008735731,50042.96556462568,27995.703143145176,78038.66870777085
